Al . : - Zaman forces American killed Shaikh , - Abdullah al Ani the preacher at the in the of Qaim near the border Syrian town , mosque	L1 root L1 punct L2 punct L3 punct L4 flat R2 nsubj L1 amod L7 parataxis L1 obj L1 punct L2 punct L3 flat L4 flat L5 flat R1 det L7 appos R12 case R11 det R8 case R7 det R1 case R5 nmod R2 case R1 det R2 nmod L1 amod R2 nmod L1 punct L13 nmod
This killing of a cleric respected us will be [ causing ] . for years to come trouble	R1 det R9 nsubj R2 case R1 det L3 nmod L1 amod R4 iobj R3 aux R2 aux R1 punct L11 root L1 punct L2 punct R1 case L4 obl R1 mark L2 acl L7 obj
DPA . : authorities Iraqi announced that they had up 3 cells terrorist operating in Baghdad busted	L1 root L1 punct L2 punct R2 nsubj L1 amod L5 parataxis R10 mark R9 nsubj R8 aux R7 compound R1 nummod R5 obj L1 amod L2 acl R1 case L2 obl L11 ccomp
Two of them were being run ! by 2 officials of the of the Interior Ministry	R5 nsubj R1 case L2 nmod R2 aux R1 aux L6 root L1 punct R2 case R1 nummod L4 obl R5 case R4 det R2 case R1 det R1 nmod L6 nmod
The MoI in Iraq is equivalent . , to the FBI US this would be like so having J. Edgar Hoover unwittingly employ members of the bombers Weathermen at a level high back in the 1960s	R1 det R4 nsubj R1 case L2 nmod R1 cop L6 root L1 punct L2 punct R2 case R1 det L5 obl L1 compound R2 nsubj R1 aux L9 parataxis R2 mark R1 advmod L3 advcl R4 nsubj L1 flat L2 flat R1 advmod L5 ccomp L1 obj R2 case R1 det L3 nmod L1 compound R2 case R1 det L8 obl L1 amod R3 advmod R2 case R1 det L13 obl
The third was being run . by the head of an firm investment	R1 det R3 nsubj R2 aux R1 aux L5 root L1 punct R2 case R1 det L4 obl R2 case R1 det L3 nmod L1 compound
You wonder . if he was manipulating the market with targets bombing his	R1 nsubj L2 root L1 punct R3 mark R2 nsubj R1 aux L5 ccomp R1 det L2 obj R1 case L4 obl L1 compound L2 nmod
The cells were operating . in the districts and al - Jihad Ghazaliyah of the capital	R1 det R2 nsubj R1 aux L4 root L1 punct R2 case R1 det L4 obl R3 cc R2 compound R1 punct R1 conj L5 compound R2 case R1 det L8 nmod
I n't do , find . the news that the Baathists continue to penetrate the government Iraqi very hopeful Although the announcement was probably made to show progress in identifying cells terror and up breaking	R4 nsubj R3 advmod R2 aux R1 punct L5 root L1 punct R1 det L3 obj R3 mark R1 det R1 nsubj L4 acl R1 mark L2 xcomp R1 det L2 obj L1 amod R1 advmod L14 xcomp R5 mark R1 det R3 nsubj R2 aux R1 advmod L20 advcl R1 mark L2 xcomp L1 obj R1 mark L2 acl L1 obj L1 compound R2 cc R1 compound L5 conj
It too much reminds . of the officers ARVN secretly who were working for the side other in Vietnam me	R3 nsubj R1 advmod R1 advmod L4 root L1 punct R2 case R1 det L4 obl L1 compound R3 advmod R2 nsubj R1 aux L5 acl R2 case R1 det L3 obl L1 amod R1 case L6 obl L16 obj
Al . : - Zaman Guerrillas killed a member of the Party Kurdistan Democratic after kidnapping him in Mosul	L1 root L1 punct L2 punct L3 punct L4 flat R1 nsubj L6 parataxis R1 det L2 obj R2 case R1 det L3 nmod L1 compound L2 amod R1 mark L9 advcl L1 obj R1 case L3 obl
The police commander of Province Ninevah announced . that bombings had declined , 80 percent in Mosul whereas there had a jump big in the of kidnappings number been	R2 det R1 compound R4 nsubj R1 case L2 nmod L1 compound L7 root L1 punct R3 mark R2 nsubj R1 aux L5 ccomp L1 punct R1 nummod L3 obj R1 case L5 obl R11 mark R10 expl R9 aux R1 det R7 nsubj L1 amod R4 case R3 det R1 case R1 nmod L6 nmod L17 advcl
guerrillas had kidnapped . On Wednesday a surgeon cosmetic and wife his on while they were home way their	R2 nsubj R1 aux L3 root L1 punct R1 case L3 obl R1 det L5 obj L1 amod R1 cc L3 conj L1 nmod R5 case R4 mark R3 nsubj R2 cop R1 advmod L15 advcl L1 nmod
two car bombs were , discovered . In Suwayrah , Kut Province before they could be detonated	R2 nummod R1 compound R3 nsubj R2 aux R1 punct L6 root L1 punct R1 case L3 obl L1 punct R1 compound L3 appos R4 mark R3 nsubj R2 aux R1 aux L11 advcl
Kut is in ( Iraq . southeastern and has an population , overwhelmingly Shiite who are on the for saboteurs Baathist and willingly them in turn lookout	R4 nsubj R3 cop R2 case R1 punct L5 root L1 punct L2 amod R1 cc L4 conj R1 det L2 obj L1 punct R1 advmod L3 amod R12 nsubj R11 cop R10 case R9 det R1 case R7 nmod L1 compound R4 cc R3 advmod R2 obj R1 compound R1 conj L16 acl
This willingness is the difference ) . main in the of in the as opposed to the of the country - north center south bombings number	R1 det R3 nsubj R2 cop R1 det L5 root L1 punct L2 punct L3 amod R17 case R16 det R14 case R12 case R11 det R8 case L1 fixed L2 fixed R5 det R2 case R1 det R2 nmod R1 punct R2 nmod L1 compound R1 nmod R1 nmod L21 nmod
Kadhim , Talal Husain dean assistant at the of Education at University Mustansiriyah School was , assassinated . In Baghdad with driver his in the district Salikh	R16 nsubj L1 punct L2 flat L3 flat L4 appos L1 amod R7 case R6 det R1 case R4 nmod R1 case R2 nmod L1 compound L9 nmod R2 aux R1 punct L17 root L1 punct R1 case L3 obl R1 case L5 obl L1 nmod R2 case R1 det L9 obl L1 compound
Guerrillas killed . an engineer , , from Tikrit Asi Ali	R1 nsubj L2 root L1 punct R1 det L3 obj L1 punct L2 punct R1 case L4 nmod L5 appos L1 flat
They also killed . in Tikrit Shaikh , Hamid 'Akkab a clan elder of a of the tribe Dulaim branch	R2 nsubj R1 advmod L3 root L1 punct R1 case L3 obl L4 obj L1 punct L2 flat L3 flat R2 det R1 compound L6 appos R6 case R5 det R2 case R1 det R2 nmod L1 compound L7 nmod
mother His also was killed . in the attack	R4 nsubj L1 nmod R2 advmod R1 aux L5 root L1 punct R2 case R1 det L4 obl
Two other Dulaim leaders have been killed . in the week past and a half	R3 nummod R2 amod R1 compound R3 nsubj R2 aux R1 aux L7 root L1 punct R2 case R1 det L4 obl L1 amod R2 cc R1 det L4 conj
Guerrillas near Hawijah launched . an attack that left 6 including 4 soldiers Iraqi , dead	R3 nsubj R1 case L2 nmod L4 root L1 punct R1 det L3 obj R1 nsubj L2 acl L1 obj R2 case R1 nummod L3 nmod L1 amod R1 punct L7 xcomp
One of them was from the tribe and was deputy commander of the garrison Hawijah . Jubur	R16 nsubj R1 case L2 nmod R13 cop R12 case R11 det R10 flat R3 cc R2 cop R1 compound R6 conj R2 case R1 det L3 nmod L1 compound R1 punct L17 root
hundred Two members of the of the Dulaim Batawi clan demonstrated . , in Baghdad on Friday protesting the killing , of their elder , clan Shaikh Kadhim Sarhid and 4 of his sons by gunmen wearing Iraqi army uniforms	R2 nummod L1 compound R8 nsubj R5 case R4 det R2 case R1 det R1 nmod L6 nmod L1 flat L11 root L1 punct L2 punct R1 case L4 obl R1 case L6 obl L7 advcl R1 det L2 obj L1 punct R2 case R1 nmod L4 nmod L1 punct L2 compound L3 appos L1 flat L2 flat R1 cc L7 conj R2 case R1 nmod L3 nmod R1 case L16 nmod L1 acl R2 amod R1 compound L3 obj
This is largely a ( clan ) . ; Sunni Arab and some observers Sunni have , accused elements Shiite in the government behind of being the assassination it is more likely the work of guerrillas Sunni Arab punishing the Batawi leaders for cooperating with the elections 15 Dec.	R5 nsubj R4 cop R3 advmod R2 det R1 punct L6 root L1 punct L2 punct L3 punct L4 amod L5 amod R6 cc R1 det R4 nsubj L1 amod R2 aux R1 punct L12 conj L1 obj L1 amod R2 case R1 det L4 nmod R4 case R3 mark R2 cop R1 det L10 advcl R5 nsubj R4 cop R1 advmod R2 advmod R1 det L28 parataxis R1 case L2 nmod L1 amod L2 amod L3 acl R1 det L2 obj L1 flat R1 mark L3 acl R2 case R1 det L3 obl R1 nummod L2 compound
Al . : - Zaman The Commission Iraqi High Electoral denied a request of the Commission Debaathification to exclude 51 individuals from running on lists party in the elections 15 Dec. on grounds of having been to warrant their being excluded from office civil sufficiently in activities Baath involved on Friday	L1 root L1 punct L2 punct L3 punct L4 flat R1 det R4 nsubj L1 amod L2 amod L3 amod L10 parataxis R1 det L2 obj R2 case R1 det L3 nmod L1 compound R1 mark L6 acl R1 nummod L2 obj R1 mark L4 advcl R1 case L2 obl L1 compound R2 case R1 det L4 nmod R1 nummod L2 compound R1 case L10 obl R15 mark R14 aux R13 cop R1 mark R7 xcomp R2 nsubj R1 aux L3 ccomp R1 case L2 obl L1 amod R4 advmod R1 case R2 obl L1 compound L16 acl R1 case L40 obl
The Commission said . it had no grounds legal for such an exclusion	R1 det R1 nsubj L3 root L1 punct R1 nsubj L3 ccomp R1 det L2 obj L1 amod R3 case R2 det R1 det L5 nmod
This item is a one . small and easily missed	R1 det R3 nsubj R2 cop R1 det L5 root L1 punct L2 amod R2 cc R1 advmod L5 conj
But it is highly significant . in view my	R4 cc R3 nsubj R2 cop R1 advmod L5 root L1 punct R1 case L3 obl L1 nmod
The Debaathification Commission very hard had been pushed . by Ahmad Chalabi and Congress Iraqi National his and had , pushed Arabs many Sunni into the arms of the guerrillas	R2 det R1 compound R5 nsubj R1 advmod R3 advmod R2 aux R1 aux L8 root L1 punct R1 case L3 obl L1 flat R1 cc L3 conj L1 amod L2 amod L3 nmod R3 cc R2 aux R1 punct L13 conj L1 obj L1 amod L2 amod R2 case R1 det L6 obl R2 case R1 det L3 nmod
Chalabi increasingly however has been marginalized . , , within Iraq despite ties his of with Washington and Tehran clientelage	R5 nsubj R4 advmod R3 advmod R2 aux R1 aux L6 root L1 punct L2 punct L3 punct R1 case L5 obl R1 case L7 obl L1 nmod R5 case R1 case R3 nmod R1 cc L2 conj L7 nmod
He is no longer in the list . , dominant Shiite the Alliance United Iraqi and n't wo , have seats many in the parliament new	R6 nsubj R5 cop R1 advmod R3 advmod R2 case R1 det L7 root L1 punct L2 punct L3 amod L4 amod R1 det L6 appos L1 amod L2 amod R4 cc R3 advmod R2 aux R1 punct L13 conj L1 obj L1 amod R2 case R1 det L4 nmod L1 amod
Some 2,000 officers junior of the army Baath old have been recalled . , to duty in months recent something Chalabi would have blocked if he could have	R2 det R1 nummod R9 nsubj L1 amod R2 case R1 det L4 nmod L1 compound L2 amod R2 aux R1 aux L12 root L1 punct L2 punct R1 case L4 obl R1 case L6 obl L1 amod L8 obl R3 nsubj R2 aux R1 aux L4 acl R3 mark R2 nsubj R1 aux L4 advcl
the Commission Electoral Now is refusing . to punish people for membership mere past Baath Party	R1 det R4 nsubj L1 amod R2 advmod R1 aux L6 root L1 punct R1 mark L3 xcomp L1 obj R1 case L3 obl L1 amod L2 amod R1 compound L4 compound
The situation in Iraq only is going . to better this way get	R1 det R5 nsubj R1 case L2 nmod R2 advmod R1 aux L7 root L1 punct R4 mark R3 xcomp R1 det L2 obl L6 xcomp
, prosecute . the person If someone committed a crime against humanity	R1 punct L2 root L1 punct R1 det L3 obj R2 mark R1 nsubj L6 advcl R1 det L2 obj R1 case L2 nmod
they then should , have . all the rights same as Iraqis other If he or she not did	R4 nsubj R3 advmod R2 aux R1 punct L5 root L1 punct R2 det R1 det L4 obj L1 amod R1 case L3 nmod L1 amod R5 mark R4 nsubj R1 cc L2 conj R1 advmod L14 advcl
Al - - Sharq al Awsat reports . that a eyewitness key in the of Saddam Hussein for a 1982 at Dujail massacre trial has died	R6 nsubj L1 punct L2 punct L3 flat L4 flat L5 flat L7 root L1 punct R17 mark R1 det R15 nsubj L1 amod R11 case R10 det R1 case R8 nmod L1 flat R5 case R4 det R3 nummod R1 case R1 nmod R1 nmod L13 nmod R1 aux L19 ccomp
