- Zaman : American forces Shaikh , - Abdullah al Ani the the the Qaim of Syrian the border near town , in mosque at preacher killed . Al	R28 punct R27 flat R26 punct R1 amod R22 nsubj R21 obj L1 punct L2 punct L3 flat L4 flat L5 flat R14 det R11 det R7 det R6 nmod L1 case R2 amod R1 det R2 nmod L1 case R3 nmod L1 punct L2 case R2 nmod L1 case L20 appos R2 parataxis R1 punct L29 root
[ respected a cleric of This killing will be us trouble to come years for . ] causing	R17 punct R2 amod R1 det R3 nmod L1 case R1 det R11 nsubj R10 aux R9 aux R8 iobj R7 obj R1 mark R1 acl R4 obl L1 case R2 punct R1 punct L18 root
DPA . : Iraqi authorities that they had up Baghdad in operating 3 terrorist cells busted announced	L1 root L1 punct L2 punct R1 amod R12 nsubj R10 mark R9 nsubj R8 aux R7 compound R2 obl L1 case R3 acl R2 nummod R1 amod R1 obj R1 ccomp L16 parataxis
them of Two the the Interior of Ministry of 2 officials by run ! were being	R2 nmod L1 case R10 nsubj R4 det R1 det R2 nmod L1 case R3 nmod L1 case R1 nummod R2 obl L1 case L13 root L1 punct L2 aux L3 aux
Iraq in The MoI is the FBI US to , this would so like J. Edgar Hoover unwittingly high a level at the bombers Weathermen of members back in the 1960s employ having be . equivalent	R3 nmod L1 case R1 det R32 nsubj R31 cop R1 det R29 obl L1 compound L2 case R26 punct R23 nsubj R22 aux R20 advmod R19 mark R17 nsubj L1 flat L2 flat R14 advmod R2 amod R1 det R11 obl L1 case R1 det R3 nmod L1 compound L2 case R5 obj R3 advmod R2 case R1 det R1 obl R1 ccomp R1 advcl R2 parataxis R1 punct L36 root
The third an firm investment of the head by run . was being	R1 det R8 nsubj R1 det R4 nmod L1 compound L2 case R1 det R2 obl L1 case L10 root L1 punct L2 aux L3 aux
You if he was the market his targets bombing with manipulating . wonder	R12 nsubj R9 mark R8 nsubj R7 aux R1 det R5 obj R1 nmod R3 obl L1 compound L2 case R2 ccomp R1 punct L13 root
The cells the capital of the districts Ghazaliyah and - Jihad al in operating . were	R1 det R12 nsubj R1 det R3 nmod L1 case R1 det R7 obl L1 compound R2 cc R1 punct L3 conj L1 compound L6 case L14 root L1 punct L2 aux
Although the announcement was probably to in and breaking up cells terror identifying progress show made , I do n't that the Baathists to Iraqi the government penetrate continue the news very hopeful . find	R15 mark R1 det R13 nsubj R12 aux R11 advmod R9 mark R6 mark R1 cc R4 conj L1 compound R2 obj L1 compound R1 acl R1 obj R1 xcomp R19 advcl R18 punct R17 nsubj R16 aux R15 advmod R8 mark R1 det R6 nsubj R4 mark R2 amod R1 det R1 obj R1 xcomp R2 acl R1 det R4 obj R1 advmod R2 xcomp R1 punct L35 root
It too much who were secretly other the side for Vietnam in working the officers ARVN of me reminds .	R18 nsubj R1 advmod R16 advmod R9 nsubj R8 aux R7 advmod R2 amod R1 det R4 obl L1 case R2 obl L1 case R2 acl R1 det R4 obl L1 compound L2 case R1 obj L19 root L1 punct
- Zaman : Guerrillas Democratic the Party Kurdistan of a member after him Mosul in kidnapping killed . Al	R18 punct R17 flat R16 punct R13 nsubj R2 amod R1 det R4 nmod L1 compound L2 case R1 det R6 obj R4 mark R3 obj R2 obl L1 case R1 advcl R2 parataxis R1 punct L19 root
Province Ninevah of The commander police that bombings had 80 percent Mosul in , whereas there had the kidnappings of number in big a jump been declined . announced	R4 nmod L1 compound L2 case R1 det R24 nsubj L1 compound R20 mark R19 nsubj R18 aux R1 nummod R16 obj R15 obl L1 case R13 punct R11 mark R10 expl R9 aux R3 det R2 nmod L1 case R4 nmod L1 case R2 amod R1 det R1 nsubj R1 advcl R2 ccomp R1 punct L29 root
Wednesday On guerrillas had cosmetic a surgeon and his wife while they were on their home way . kidnapped	R18 obl L1 case R16 nsubj R15 aux R2 amod R1 det R12 obj R2 cc R1 nmod L3 conj R6 mark R5 nsubj R4 cop R3 case R2 nmod R1 advmod R2 advcl R1 punct L19 root
In , Province Kut Suwayrah , two bombs car were before they could be detonated . discovered	R4 case R3 punct R2 appos L1 compound R12 obl R11 punct R1 nummod R9 nsubj L1 compound R7 aux R4 mark R3 nsubj R2 aux R1 aux R2 advcl R1 punct L17 root
Kut southeastern ( Iraq . in is and who are on the saboteurs Baathist for and willingly them turn in lookout overwhelmingly Shiite an population , has	R3 nsubj R2 amod R1 punct L4 root L1 punct L2 case L3 cop R19 cc R12 nsubj R11 cop R10 case R9 det R8 nmod L1 compound L2 case R3 cc R2 advmod R1 obj R2 conj L1 compound R4 acl R1 advmod R2 amod R1 det R2 obj L1 punct L23 conj
This willingness the the the the country of - north center opposed to as south in bombings of number in main the difference ) . is	R1 det R21 nsubj R16 det R11 det R5 det R1 det R3 nmod L1 case R1 punct R5 nmod L1 compound R2 fixed R1 fixed L4 case R2 nmod L1 case R2 nmod L1 case R4 nmod L1 case R2 amod R1 det L23 root L1 punct L2 punct L3 cop
