Al - Zaman : American forces Shaikh Abdullah al - Ani , the at the in the of Qaim near the Syrian border town , mosque preacher killed .	L1 root L1 punct L2 flat L3 punct R1 amod R22 nsubj R21 obj L1 flat L2 flat L3 punct L4 flat L5 punct R14 det R12 case R11 det R8 case R7 det R1 case R5 nmod R3 case R2 det R1 amod R1 nmod R2 nmod L1 punct R1 nmod L20 appos L27 parataxis L28 punct
[ This of a respected cleric killing trouble for to come years causing will be us . ]	R12 punct R5 det R3 case R2 det R1 amod R1 nmod R6 nsubj R5 obj R3 case R1 mark R1 acl R1 obl L13 root L1 aux L2 aux L3 iobj L4 punct L5 punct
DPA : Iraqi authorities that they 3 terrorist in Baghdad operating cells busted had up announced .	L1 root L1 punct R1 amod R12 nsubj R8 mark R7 nsubj R5 nummod R4 amod R1 case R1 obl R1 acl R1 obj R3 ccomp L1 aux L2 compound L15 parataxis L16 punct
of them Two by 2 of the of the Interior Ministry officials run were being !	R1 case R1 nmod R10 nsubj R8 case R7 nummod R5 case R4 det R2 case R1 det R1 nmod R1 nmod R1 obl L13 root L1 aux L2 aux L3 punct
The in Iraq MoI to the US FBI equivalent is , so this like J. Edgar Hoover unwittingly at a high level of the Weathermen bombers members back in the 1960s employ having be would .	R3 det R1 case R1 nmod R5 nsubj R3 case R2 det R1 compound R1 obl L9 root L1 cop L2 punct R21 advmod R21 nsubj R19 mark R17 nsubj L1 flat L2 flat R14 advmod R3 case R2 det R1 amod R10 obl R3 case R2 det R1 compound R1 nmod R5 obj R3 advmod R2 case R1 det R1 obl R1 ccomp R1 advcl L25 parataxis L1 aux L27 punct
The third by the of an investment firm head run was being .	R1 det R8 nsubj R6 case R5 det R3 case R2 det R1 compound R1 nmod R1 obl L10 root L1 aux L2 aux L3 punct
You if he the market with his bombing targets manipulating was wonder .	R11 nsubj R8 mark R7 nsubj R1 det R5 obj R3 case R2 nmod R1 compound R1 obl R2 ccomp L1 aux L12 root L1 punct
The cells in the Ghazaliyah and al - Jihad of the capital districts operating were .	R1 det R12 nsubj R10 case R9 det R8 compound R3 cc R2 compound R1 punct L4 conj R2 case R1 det R1 nmod R1 obl L14 root L1 aux L2 punct
Although the announcement probably made was to in terror cells identifying and breaking up progress show , I n't the that the Baathists continue to the Iraqi government penetrate news find do very hopeful .	R4 mark R1 det R2 nsubj R1 advmod R26 advcl L1 aux R9 mark R3 mark R1 compound R1 obj R4 acl R1 cc L2 conj L1 compound R1 obj L11 xcomp R14 punct R13 nsubj R12 advmod R10 det R3 mark R1 det R1 nsubj R6 acl R4 mark R2 det R1 amod R1 obj L5 xcomp R1 obj L31 root L1 aux R1 advmod L3 xcomp L4 punct
It me too much of the ARVN who secretly for the other side in Vietnam working were officers reminds .	R18 nsubj R17 obj R1 advmod R15 advmod R13 case R12 det R11 compound R8 nsubj R7 advmod R3 case R2 det R1 amod R3 obl R1 case R1 obl R2 acl L1 aux R1 obl L19 root L1 punct
Al - Zaman : Guerrillas a of the Kurdistan Democratic Party member after him in Mosul kidnapping killed .	L1 root L1 punct L2 flat L3 punct R13 nsubj R6 det R4 case R3 det R2 compound R1 amod R1 nmod R6 obj R4 mark R3 obj R1 case R1 obl R1 advcl L17 parataxis L18 punct
The police of Ninevah Province commander that bombings 80 percent in Mosul whereas there a big in the of kidnappings number jump been had declined had , announced .	R5 det R4 compound R2 case R1 compound R1 nmod R22 nsubj R18 mark R17 nsubj R1 nummod R15 obj R1 case R13 obl R10 mark R9 expl R7 det R6 amod R4 case R3 det R1 case R1 nmod R1 nmod R1 nsubj R2 advcl L1 aux R3 ccomp L1 aux L2 punct L28 root L1 punct
On Wednesday guerrillas a cosmetic surgeon and his wife while they on their home way were kidnapped had .	R1 case R15 obl R14 nsubj R2 det R1 amod R11 obj R2 cc R1 nmod L3 conj R5 mark R4 nsubj R3 case R2 nmod R1 advmod R2 advcl L1 cop L17 root L1 aux L2 punct
In Suwayrah , Kut Province , two car bombs before they detonated could be discovered were .	R1 case R13 obl L1 punct R1 compound L3 appos R9 punct R2 nummod R1 compound R6 nsubj R2 mark R1 nsubj R3 advcl L1 aux L2 aux L15 root L1 aux L2 punct
